Claim_ID,Bind_Date1,Customer_Life_Value1,Age_Insured,Policy_Num,Policy_State,Policy_Start_Date,Policy_Expiry_Date,Policy_BI,Policy_Ded,Policy_Premium,Umbrella_Limit,Insured_Zip,Gender,Education,Occupation,Hobbies,Insured_Relationship,Capital_Gains,Capital_Loss,Garage_Location,Accident_Date,Accident_Type,Collision_Type,Accident_Severity,authorities_contacted,Acccident_State,Acccident_City,Accident_Location,Accident_Hour,Num_of_Vehicles_Involved,Property_Damage,Bodily_Injuries,Witnesses,Police_Report,DL_Expiry_Date,Claims_Date,Auto_Make,Auto_Model,Auto_Year,Vehicle_Color,Vehicle_Cost,Annual_Mileage,DiffIN_Mileage,Low_Mileage_Discount,Commute_Discount,Total_Claim,Injury_Claim,Property_Claim,Vehicle_Claim,Vehicle_Registration,Check_Point,Wait_Policy_BI,Indemnity_Policy_BI,Policy_Duration,Claim_Duration,License_Validity,Claim_Intensity
CC00007532,2022-02-01,23,49,162583722,1,2023-10-09,2024-04-09,500/1000,2000,1222.48,0,620757,0,3,priv-house-serv,golf,unmarried,0,0,No,2024-01-18,1,3,1,4,WV,Arlington,6676 Tree Lane,16,1,0,1,1,1,2026-03-25,2024-01-18,11,21,4,2,3565,5868,7119,1,0,7911.32,4736.78,1654.36,1520.18,TH03T8440,No,500,1000,183,0,797,0.47020646566400265
CC00007533,2022-09-01,16,35,170125042,1,2023-10-12,2024-04-12,100/300,500,1040.75,0,445601,0,3,prof-specialty,paintball,not-in-family,0,0,No,2024-02-03,2,1,2,0,WV,Northbend,2275 Best Lane,1,1,2,1,1,2,2025-04-30,2024-02-06,2,37,5,0,9656,11461,2280,0,0,20717.08,9888.91,2226.91,8601.26,KP69V8135,No,100,300,183,3,452,0.37930180063556357
CC00007534,2022-03-01,22,26,122661309,0,2023-10-26,2024-04-26,500/1000,1000,1199.44,5000000,619884,0,1,machine-op-inspct,hiking,own-child,63600,0,No,2024-02-22,0,1,0,2,NY,Riverwood,5074 3rd St,0,3,1,1,2,1,2025-08-18,2024-02-25,9,26,6,5,6204,14224,3798,0,0,6681.2,1901.24,1488.4,3291.56,TA77K7468,No,500,1000,183,3,543,0.1275703762750395
CC00007535,2022-11-01,14,34,137113781,2,2023-09-30,2024-03-31,250/500,500,1737.66,0,470577,0,0,transport-moving,chess,unmarried,0,-24100,No,2024-01-01,2,2,0,3,WV,Northbrook,5719 2nd Lane,1,1,1,1,1,2,2025-09-20,2024-01-06,2,37,4,5,8890,9958,2004,0,0,5535.75,726.46,4.81,4804.48,LV62M4336,No,250,500,183,5,628,0.03221317828769881
CC00007536,2022-04-01,21,34,135498813,1,2023-10-05,2024-04-05,500/1000,1000,873.64,4000000,432934,0,0,priv-house-serv,yachting,husband,800,0,No,2024-01-30,0,0,1,2,SC,Columbus,9489 3rd St,9,3,0,2,1,2,2025-05-08,2024-02-01,5,14,1,2,1855,17566,2240,0,0,22380.03,3191.75,10946.58,8241.7,ZX31Y8474,No,500,1000,183,2,464,0.4464198297541422
CC00007537,2022-10-01,15,42,156644355,0,2023-08-16,2024-02-16,100/300,500,1253.12,4000000,462283,0,5,exec-managerial,dancing,other-relative,38400,0,No,2024-01-06,2,0,2,3,NY,Northbend,1558 1st Ridge,22,1,2,2,2,2,2025-10-08,2024-01-11,5,14,3,0,3515,17234,3306,0,0,8288.96,5363.29,1538.54,1387.13,QQ69M6383,No,100,300,184,5,641,0.5383705009395628
CC00007538,2022-11-01,14,44,147531748,0,2023-10-03,2024-04-03,250/500,2000,1649.18,0,613647,0,1,farming-fishing,base-jumping,other-relative,0,-58600,No,2024-02-22,2,0,0,2,NY,Hillsdale,5483 Francis Drive,18,1,2,1,2,1,2025-12-18,2024-02-22,6,10,3,0,2507,14421,7293,0,0,14456.38,2060.3,3569.49,8826.59,HA31P5648,No,250,500,183,0,665,0.25964026156837694
CC00007539,2022-12-01,13,53,151346457,1,2023-10-01,2024-04-01,100/300,500,1693.63,0,452456,0,4,craft-repair,kayaking,unmarried,0,-64000,No,2024-02-17,0,0,2,1,WV,Hillsdale,5640 Embaracadero Lane,10,3,2,1,3,0,2025-09-02,2024-02-19,10,2,9,0,9124,8796,3481,0,0,21140.38,9234.57,5464.65,6441.16,SR26U4013,No,100,300,183,2,563,0.39587575567133965
CC00007540,2022-03-01,22,25,153069911,2,2023-09-19,2024-03-19,100/300,1000,1226.83,0,607763,0,1,exec-managerial,exercise,not-in-family,0,-56100,No,2024-01-07,0,2,0,2,SC,Columbus,7238 2nd St,12,3,2,2,0,2,2025-07-31,2024-01-07,0,23,5,5,4458,16460,3763,0,0,9857.33,4529.93,3148.37,2179.03,ME33T7661,No,100,300,182,0,571,0.3788431640332618
CC00007541,2022-05-01,20,46,125917590,0,2023-09-28,2024-03-28,100/300,1000,1141.35,7000000,476456,0,5,craft-repair,sleeping,not-in-family,0,0,No,2024-01-06,2,0,0,0,NY,Northbend,3656 Solo Ave,18,1,1,0,2,0,2025-06-28,2024-01-07,8,7,7,5,7484,13846,2133,0,0,12998.91,536.66,10047.78,2414.47,PP62E2870,No,100,300,182,1,539,0.030284835235282234
CC00007542,2022-01-01,24,29,117420539,1,2023-09-23,2024-03-23,250/500,1000,1234.2,6000000,457767,0,5,other-service,bungie-jumping,other-relative,0,0,No,2024-01-29,3,3,1,3,NY,Northbrook,5124 Maple St,3,1,2,2,2,0,2026-03-27,2024-01-31,9,26,3,5,3168,8483,5247,0,0,3278.77,784.99,1335.19,1158.59,LI90P6858,No,250,500,182,2,788,0.08583562869111573
CC00007543,2022-01-01,24,30,129141823,0,2023-08-19,2024-02-19,100/300,1000,1061.33,0,478575,0,4,machine-op-inspct,movies,own-child,43300,-66200,No,2024-01-10,2,0,0,0,WV,Northbrook,5783 Oak Ave,8,1,0,0,3,0,2025-04-07,2024-01-14,1,5,8,0,8461,5215,4482,1,0,4094.15,2711.78,1155.61,226.76,JS02W9055,No,100,300,184,4,453,0.1344190168771017
CC00007544,2022-06-01,19,35,141923376,0,2023-09-22,2024-03-22,100/300,2000,1221.22,0,451586,0,5,machine-op-inspct,camping,other-relative,76000,0,No,2024-01-21,2,1,2,3,NY,Northbend,6408 Weaver Ridge,2,1,2,0,1,2,2025-09-09,2024-01-24,8,12,2,2,6548,9068,7688,0,0,24249.88,7143.29,12491.44,4615.15,GZ02N1414,No,100,300,182,3,597,0.45310120371727075
CC00007545,2023-01-01,12,28,133223123,0,2023-10-14,2024-04-14,250/500,2000,1587.96,0,601617,0,0,craft-repair,board-games,unmarried,0,-26900,No,2024-02-14,2,1,0,1,WV,Riverwood,8991 Embaracadero Ave,18,1,1,2,1,1,2025-07-30,2024-02-14,1,5,6,0,6153,6304,7353,1,0,15235.85,301.06,6624.44,8310.35,LH61F3435,No,250,500,183,0,532,0.020299236064755817
CC00007546,2022-09-01,16,39,165322242,2,2023-11-17,2024-05-17,250/500,500,823.17,0,455689,0,5,adm-clerical,paintball,own-child,0,0,No,2024-02-23,0,0,0,2,WV,Columbus,1126 Texas Hwy,3,3,1,2,2,0,2025-09-02,2024-02-26,4,30,6,0,7870,9177,3993,0,0,22148.72,4396.17,5829.33,11923.22,UX29M7106,No,250,500,182,3,557,0.2379683399589472
CC00007547,2022-02-01,23,56,157974776,2,2023-10-08,2024-04-08,250/500,500,1082.49,0,606714,0,6,prof-specialty,chess,unmarried,36100,-55000,No,2024-02-28,0,0,0,1,SC,Columbus,4866 4th Hwy,12,3,1,2,3,2,2026-02-08,2024-03-03,6,8,8,0,8163,9019,7922,0,0,13903.68,1590.72,7659.47,4653.49,FA85D1902,No,250,500,183,4,711,0.08170544292042307
CC00007548,2022-09-01,16,39,151343096,1,2023-10-04,2024-04-04,100/300,500,1046.58,4000000,434982,0,4,tech-support,exercise,wife,0,-31700,No,2024-01-24,3,3,3,4,NY,Hillsdale,6193 1st Hwy,1,1,1,2,1,0,2025-07-28,2024-01-24,3,32,4,5,4231,9219,6574,0,0,5877.46,881.3,4577.51,418.65,KK58H8151,No,100,300,183,0,551,0.07962242365489781
CC00007549,2022-12-01,13,25,153069911,2,2023-09-19,2024-03-19,100/300,1000,1226.83,0,607763,0,1,exec-managerial,exercise,not-in-family,0,-56100,No,2024-01-07,0,2,0,2,SC,Columbus,7238 2nd St,12,3,2,2,0,2,2025-07-31,2024-01-07,0,23,5,3,4587,11258,7394,0,0,9955.71,4978.62,3795.01,1182.08,XQ06R6030,No,100,300,182,0,571,0.41106076468587244
CC00007550,2022-12-01,13,41,180025847,0,2023-10-19,2024-04-19,100/300,2000,1055.53,0,441992,0,4,armed-forces,cross-fit,not-in-family,37800,-50300,No,2024-02-08,2,0,2,2,WV,Northbrook,6751 Pine Ridge,7,1,0,0,2,0,2025-06-24,2024-02-09,6,10,7,2,6176,10622,3973,0,0,16725.06,3531.95,869.43,12323.68,SW81S0856,No,100,300,183,1,502,0.23765434798552793
CC00007551,2022-04-01,21,45,169959238,2,2023-09-14,2024-03-14,250/500,1000,1397.67,0,607889,0,3,machine-op-inspct,camping,wife,57900,0,No,2024-01-22,0,0,1,2,NY,Arlington,9034 Weaver Ridge,0,3,2,1,2,0,2025-11-04,2024-01-24,5,13,6,5,5962,10566,4030,0,0,1886.07,178.13,290.24,1417.7,LX81D1155,No,250,500,182,2,652,0.012222853504163715
CC00007552,2022-11-01,14,56,157974776,2,2023-10-08,2024-04-08,250/500,500,1082.49,0,606714,0,6,prof-specialty,chess,unmarried,36100,-55000,No,2024-02-28,0,0,0,1,SC,Columbus,4866 4th Hwy,12,3,1,2,3,2,2026-02-08,2024-03-03,6,8,8,5,8484,12169,4302,0,0,14245.53,9773.3,791.17,3681.06,UK19Z0583,No,250,500,183,4,711,0.48328530957644966
CC00007553,2022-05-01,20,47,165553808,2,2023-09-25,2024-03-25,250/500,500,1307.11,0,600648,0,1,transport-moving,dancing,not-in-family,0,0,No,2024-02-17,0,0,2,3,WV,Northbrook,2804 Best St,22,3,0,0,2,2,2025-05-08,2024-02-22,1,4,0,5,631,17882,4678,0,0,6519.77,299.75,2658.56,3561.46,SI12E1066,No,250,500,182,5,446,0.05463081597206402
CC00007554,2022-10-01,15,37,191579764,1,2023-10-11,2024-04-11,100/300,2000,1337.28,8000000,610393,0,3,craft-repair,reading,husband,27500,0,No,2024-02-28,0,2,0,3,WV,Riverwood,9038 2nd Lane,10,3,0,2,2,2,2025-06-10,2024-03-03,5,14,0,2,1218,11855,5952,0,0,8680.54,1028.55,2716.62,4935.37,RJ47L6096,No,100,300,183,4,468,0.1691474298569758
CC00007555,2022-01-01,24,35,141923376,0,2023-09-22,2024-03-22,100/300,2000,1221.22,0,451586,0,5,machine-op-inspct,camping,other-relative,76000,0,No,2024-01-21,2,1,2,3,NY,Northbend,6408 Weaver Ridge,2,1,2,0,1,2,2025-09-09,2024-01-24,8,12,2,4,6559,8261,6973,0,0,15114.77,6232.61,3780.21,5101.95,JM47S3366,No,100,300,182,3,597,0.39221104325981565
CC00007556,2023-01-01,12,55,145647240,2,2023-09-11,2024-03-11,100/300,2000,1268.79,0,453148,0,4,priv-house-serv,chess,own-child,0,-31000,No,2024-01-19,2,0,2,0,WV,Northbend,5667 4th Drive,15,1,1,2,2,2,2026-01-02,2024-01-20,4,30,5,4,6491,15746,6409,0,0,19597.15,8417.3,5480.63,5699.22,PA54I9631,No,100,300,182,1,714,0.5469291642489884
CC00007557,2022-05-01,20,42,196181675,1,2023-09-02,2024-03-02,100/300,500,1515.3,0,603248,0,2,machine-op-inspct,hiking,not-in-family,0,0,No,2024-01-19,0,1,2,0,SC,Northbend,9737 Solo Hwy,21,3,0,1,0,0,2025-12-07,2024-01-20,8,24,0,5,665,12196,6630,0,0,8780.18,1408.67,2160.91,5210.6,FX00V2174,No,100,300,182,1,688,0.2561041237150888
CC00007558,2022-05-01,20,42,165915869,2,2023-09-23,2024-03-23,250/500,2000,1197.22,5000000,468176,0,4,machine-op-inspct,reading,other-relative,0,0,No,2024-01-21,3,3,1,3,VA,Riverwood,6608 MLK Hwy,8,1,1,0,0,2,2025-08-10,2024-01-25,8,12,1,4,5279,14370,4737,0,0,3581.23,672.59,209.5,2699.14,ZZ29D8951,No,250,500,182,4,567,0.05168421901955285
CC00007559,2022-04-01,21,32,156288222,1,2023-11-17,2024-05-17,250/500,1000,1198.15,0,447925,0,4,other-service,hiking,not-in-family,0,-43200,No,2024-02-21,0,0,2,2,VA,Springfield,8080 Oak Lane,19,3,0,0,2,1,2025-10-23,2024-02-24,2,37,7,5,9869,5301,5092,1,0,17243.68,782.93,2044.9,14415.85,WP44L3557,No,250,500,182,3,610,0.02036298245791989
CC00007560,2022-09-01,16,52,198428325,1,2023-10-28,2024-04-28,500/1000,1000,1053.02,0,602402,0,0,prof-specialty,bungie-jumping,not-in-family,0,0,No,2024-02-16,2,0,0,2,NY,Arlington,7331 Sky Hwy,2,1,1,0,2,0,2026-04-09,2024-02-17,12,11,0,4,38,14616,4555,0,0,21796.88,7215.57,453.95,14127.36,BC84C0342,No,500,1000,183,1,783,1.525297002494398
CC00007561,2022-04-01,21,34,189560103,1,2023-10-21,2024-04-21,100/300,2000,1057.77,0,477382,0,3,tech-support,bungie-jumping,unmarried,0,-57700,No,2024-02-16,0,0,2,0,NC,Riverwood,2003 Maple Hwy,22,3,1,1,1,0,2025-09-01,2024-02-17,1,4,3,5,3026,8068,6996,0,0,24396.59,19400.92,4051.03,944.64,OC38P2332,No,100,300,183,1,563,2.1610580216563386
CC00007562,2022-06-01,19,46,189651767,1,2023-10-26,2024-04-26,500/1000,500,1314.6,0,458139,0,4,prof-specialty,exercise,not-in-family,24800,0,No,2024-02-23,2,1,2,2,WV,Hillsdale,8782 3rd St,0,1,1,2,3,2,2025-11-27,2024-02-24,10,1,7,4,5155,6362,4740,1,0,19034.69,2021.39,6101.88,10911.42,ZE00P3066,No,500,1000,183,1,643,0.1569566685949226
CC00007563,2022-07-01,18,41,171848718,1,2023-10-03,2024-04-03,500/1000,2000,968.74,0,477519,0,5,transport-moving,video-games,wife,0,-49000,No,2024-01-19,3,3,3,4,SC,Northbrook,5532 Weaver Ridge,9,1,1,2,3,2,2025-11-29,2024-01-20,11,15,4,2,4101,15267,4041,0,0,12964.1,4218.37,3589.23,5156.5,FR42I1349,No,500,1000,183,1,680,0.38794139637456515
CC00007564,2022-12-01,13,28,182849748,1,2023-09-06,2024-03-06,250/500,1000,1139.0,6000000,617858,0,5,sales,sleeping,husband,42400,0,No,2024-01-14,0,0,0,1,SC,Northbend,7756 Solo Drive,0,3,1,1,2,2,2025-07-02,2024-01-18,10,1,5,4,3475,6046,5530,1,0,3240.69,64.41,2678.41,497.87,FS98F2226,No,250,500,182,4,535,0.006603397351054483
CC00007565,2022-04-01,21,32,194481092,2,2023-11-09,2024-05-09,500/1000,1000,1414.74,0,464691,0,5,adm-clerical,hiking,own-child,0,0,No,2024-02-22,1,3,1,4,VA,Riverwood,5418 Britain Ave,19,1,0,1,3,0,2025-12-19,2024-02-25,3,32,8,5,8376,13805,4281,0,0,19677.73,2788.4,6129.42,10759.91,NG47Y3765,No,500,1000,182,3,666,0.13965867667844348
CC00007566,2022-10-01,15,26,172711092,1,2023-08-20,2024-02-20,100/300,500,1451.62,0,456446,0,0,tech-support,kayaking,not-in-family,0,-55700,No,2024-01-03,2,1,1,0,WV,Columbus,4862 Lincoln Hwy,19,1,0,2,2,2,2025-09-22,2024-01-06,2,22,4,2,3972,6809,2718,1,0,15756.91,14301.24,1421.88,33.79,XB88B5381,No,100,300,184,3,628,1.3386074260998326
CC00007567,2022-07-01,18,28,150613787,1,2023-09-24,2024-03-24,100/300,1000,988.45,0,430141,0,5,protective-serv,camping,unmarried,0,0,No,2024-01-09,2,1,2,3,NY,Northbrook,4981 Weaver St,3,1,1,1,1,1,2025-08-22,2024-01-09,11,15,1,5,1747,14254,5276,0,0,14174.07,5973.61,7634.98,565.48,PP91L0327,No,100,300,182,0,591,0.8857495332978457
CC00007568,2022-06-01,19,41,142025673,1,2023-10-28,2024-04-28,500/1000,2000,875.15,0,442479,0,0,machine-op-inspct,skydiving,own-child,46700,0,No,2024-02-10,0,2,2,3,SC,Arlington,8957 Weaver Drive,15,3,1,1,2,2,2025-07-20,2024-02-11,0,31,9,3,9687,12629,3204,0,0,24568.65,10568.9,1504.7,12495.05,MV04X4098,No,500,1000,183,1,526,0.3971705884298216
CC00007569,2022-05-01,20,40,158942066,0,2023-07-04,2024-01-04,500/1000,2000,1217.69,0,440106,0,4,prof-specialty,reading,wife,24000,0,No,2024-01-26,0,2,0,2,SC,Springfield,9138 1st St,6,3,1,1,0,2,2025-06-09,2024-01-28,4,27,1,3,1626,15780,3361,0,0,22278.39,8469.08,11974.12,1835.19,LU89Y1208,No,500,1000,184,2,500,1.2810491525551917
CC00007570,2022-01-01,24,38,142465414,0,2023-10-04,2024-04-04,500/1000,500,976.67,0,471600,0,6,handlers-cleaners,polo,unmarried,0,0,No,2024-01-21,2,1,0,1,SC,Northbrook,6530 Weaver Ave,16,1,1,1,2,2,2025-04-12,2024-01-26,2,22,7,1,6724,14987,5916,0,0,13261.21,553.32,4996.79,7711.1,PC20B7142,No,500,1000,183,5,447,0.03354586972693206
CC00007571,2022-09-01,16,42,133962793,0,2023-09-26,2024-03-26,500/1000,500,1848.81,0,435489,0,3,transport-moving,video-games,own-child,0,-49000,No,2024-02-06,0,0,0,1,WV,Northbend,2457 Washington Ave,20,3,2,2,2,1,2025-12-04,2024-02-06,11,21,2,0,2291,8827,2532,0,0,20908.07,4742.89,8984.36,7180.82,IR60E8969,No,500,1000,182,0,667,0.6144929376371726
CC00007572,2022-04-01,21,49,160686502,0,2023-11-20,2024-05-20,250/500,500,1722.95,0,472634,0,6,transport-moving,base-jumping,not-in-family,63100,-13800,No,2024-02-28,2,1,1,1,WV,Hillsdale,6149 Best Ridge,3,1,1,2,0,1,2026-04-03,2024-03-04,11,21,0,0,424,12753,5680,0,0,18763.1,5525.23,12137.82,1100.05,FN65R7271,No,250,500,182,5,765,1.0286099915294467
CC00007573,2022-10-01,15,29,117420539,1,2023-09-23,2024-03-23,250/500,1000,1234.2,6000000,457767,0,5,other-service,bungie-jumping,other-relative,0,0,No,2024-01-29,3,3,1,3,NY,Northbrook,5124 Maple St,3,1,2,2,2,0,2026-03-27,2024-01-31,9,26,3,1,3392,17243,6975,0,0,19056.2,5813.13,1449.19,11793.88,VB62P2689,No,250,500,182,2,788,0.6200380995451946
CC00007574,2022-09-01,16,49,129165379,0,2023-10-13,2024-04-13,250/500,500,1451.01,0,460820,0,1,other-service,exercise,own-child,47800,0,No,2024-02-21,2,0,1,0,NY,Springfield,2005 Texas Hwy,17,1,0,2,2,0,2025-08-05,2024-02-25,7,17,6,2,6388,8459,4878,0,0,24372.4,15539.36,4945.59,3887.45,PU20T8640,No,250,500,183,4,531,1.0235909893934745
CC00007575,2022-03-01,22,41,137535155,0,2023-09-30,2024-03-30,500/1000,2000,1608.34,0,466718,0,0,farming-fishing,reading,own-child,33300,-10600,No,2024-02-16,2,2,0,2,NY,Springfield,8281 Lincoln Lane,19,1,1,1,1,2,2025-12-20,2024-02-20,10,1,4,4,2546,16256,3045,0,0,20834.02,9441.71,5943.9,5448.41,UB69W2063,No,500,1000,182,4,673,1.1836344535708196
CC00007576,2022-11-01,14,26,117387343,0,2023-09-01,2024-03-01,100/300,500,1382.88,7000000,434923,0,3,tech-support,cross-fit,other-relative,0,-30300,No,2024-01-12,2,1,1,3,SC,Northbend,2293 Washington Ave,11,1,1,1,1,1,2025-10-30,2024-01-13,3,25,5,5,5141,13158,5051,0,0,22563.56,3860.19,16578.11,2125.26,TP10O3778,No,100,300,182,1,657,0.30013948801522705
CC00007577,2022-06-01,19,37,146766276,2,2023-09-22,2024-03-22,500/1000,2000,1048.46,0,466676,0,2,priv-house-serv,skydiving,not-in-family,59900,0,No,2024-01-05,3,3,3,4,OH,Columbus,3878 Tree Lane,9,1,1,1,2,2,2026-02-10,2024-01-09,4,30,6,3,7470,8057,3941,0,0,16756.27,8008.51,7752.35,995.41,PY30D1387,No,500,1000,182,4,767,0.45235315415460026
CC00007578,2022-08-01,17,48,124196894,0,2023-09-09,2024-03-09,250/500,1000,1406.91,0,466132,0,4,craft-repair,sleeping,husband,53300,0,No,2024-01-25,2,2,0,3,SC,Columbus,9935 4th Drive,5,1,2,1,2,1,2026-01-17,2024-01-29,10,1,1,0,163,5665,5381,1,0,10120.02,1685.67,7858.5,575.85,TO98Q5588,No,250,500,182,4,723,0.32208367407769734
CC00007579,2022-01-01,24,40,180782065,2,2023-09-25,2024-03-25,500/1000,500,885.08,0,459984,0,5,armed-forces,skydiving,other-relative,27000,-58900,No,2024-02-06,2,0,2,2,WV,Northbend,4098 Weaver Ridge,0,1,2,0,1,0,2025-06-07,2024-02-08,3,25,7,3,6915,16824,3167,0,0,19189.13,480.94,13388.62,5319.57,FC52L7236,No,500,1000,182,2,487,0.028604922682727074
CC00007580,2022-10-01,15,25,122268076,0,2023-08-12,2024-02-12,250/500,2000,1053.24,0,603527,0,1,prof-specialty,movies,other-relative,51100,0,No,2024-01-05,0,0,2,2,NC,Arlington,7551 Britain Lane,0,4,2,1,0,0,2025-04-09,2024-01-08,0,23,7,3,6681,9665,7074,0,0,23106.09,6751.12,6081.43,10273.54,ED14B1139,No,250,500,184,3,460,0.4108602473150934
CC00007581,2022-11-01,14,46,160976313,2,2023-09-16,2024-03-16,100/300,2000,897.89,6000000,618862,0,4,tech-support,board-games,wife,0,-41300,No,2024-01-21,2,1,1,2,PA,Hillsdale,4519 Embaracadero St,13,1,1,1,0,1,2025-11-25,2024-01-21,7,36,5,0,4692,7353,4990,1,0,90113.88,10407.38,25107.08,54599.42,RO21Y7181,No,100,300,182,0,674,0.8498984111636657
CC00007582,2022-04-01,21,37,152336068,2,2023-08-18,2024-02-18,250/500,2000,1241.97,0,430104,0,2,other-service,movies,not-in-family,75400,0,No,2024-01-05,1,3,1,4,NY,Hillsdale,8749 Tree St,18,1,0,1,0,0,2025-05-24,2024-01-07,7,36,5,0,4854,11272,4379,0,0,3184.25,34.97,410.14,2739.14,KI42L5727,No,250,500,184,2,505,0.0028016365980104135
CC00007583,2022-01-01,24,51,143767100,2,2023-09-02,2024-03-02,500/1000,1000,1532.47,0,452587,0,0,tech-support,golf,other-relative,60300,-24700,No,2024-01-19,2,1,0,1,NY,Arlington,9751 Sky Ridge,7,1,2,0,3,1,2025-07-10,2024-01-24,4,30,6,3,7439,8744,7050,0,0,14852.79,5365.72,981.24,8505.83,UZ60M7173,No,500,1000,182,5,538,0.3036082377977466
CC00007584,2022-03-01,22,40,130807958,1,2023-11-06,2024-05-06,100/300,1000,1405.99,0,472895,0,0,sales,yachting,wife,0,0,No,2024-03-01,0,2,1,0,VA,Springfield,4755 Best Lane,18,3,2,1,0,1,2026-05-09,2024-03-05,2,38,0,0,1063,9547,3406,0,1,22418.49,12231.07,7944.67,2242.75,WZ20A7568,No,100,300,182,4,799,2.139278830513277
CC00007585,2022-11-01,14,34,164874452,2,2023-08-11,2024-02-11,100/300,500,848.07,3000000,607730,0,3,exec-managerial,chess,not-in-family,31000,-30200,No,2024-01-07,3,3,1,4,VA,Northbrook,3790 Andromedia Hwy,5,1,2,2,1,2,2025-12-13,2024-01-10,11,15,2,2,1917,13999,6332,0,0,14357.71,3383.84,4178.57,6795.3,RY81S5586,No,100,300,184,3,706,0.4633391572962937
CC00007586,2022-04-01,21,49,138623476,2,2023-11-16,2024-05-16,500/1000,1000,1279.08,0,449718,0,4,other-service,kayaking,own-child,0,-51500,No,2024-02-27,1,3,1,4,NC,Riverwood,7721 Washington Ridge,13,1,0,0,1,2,2026-01-30,2024-02-28,5,14,1,0,1975,15449,2437,0,0,2802.36,1842.87,785.86,173.63,GH69D1083,No,500,1000,182,1,703,0.24975199219385263
CC00007587,2022-09-01,16,49,143831003,1,2023-08-10,2024-02-10,100/300,500,1141.62,0,451672,0,1,prof-specialty,kayaking,husband,34300,-24300,No,2024-01-01,3,3,1,4,WV,Columbus,8085 Andromedia St,4,1,2,1,3,1,2025-07-09,2024-01-06,8,12,3,4,8046,9689,5914,0,0,3870.43,761.4,1691.7,1417.33,OZ29S0816,No,100,300,184,5,555,0.039685187115605126
CC00007588,2022-02-01,23,54,111823129,2,2023-09-14,2024-03-14,100/300,2000,1506.21,0,453407,0,5,transport-moving,kayaking,unmarried,0,-24400,No,2024-01-22,0,2,1,1,NY,Riverwood,4693 Lincoln Hwy,16,3,0,1,0,2,2025-04-14,2024-01-26,9,35,3,3,2772,14432,4185,0,0,17735.15,1431.74,5386.9,10916.51,DW11K5394,No,100,300,182,4,448,0.16495194556518974
CC00007589,2022-11-01,14,45,142935401,1,2023-09-27,2024-03-27,250/500,1000,1254.18,0,457555,0,6,prof-specialty,kayaking,other-relative,0,-45100,No,2024-01-11,2,1,1,1,SC,Columbus,6012 Texas Hwy,16,1,2,0,1,2,2025-05-11,2024-01-15,13,20,2,0,1872,8447,6506,0,0,1387.61,539.62,80.51,767.48,OL80R7737,No,250,500,182,4,486,0.07436992567417643
CC00007590,2022-06-01,19,45,185742341,1,2023-10-02,2024-04-02,500/1000,1000,1362.29,0,442598,0,2,farming-fishing,yachting,unmarried,0,-51100,No,2024-02-27,0,0,1,0,NY,Northbend,4905 Francis Ave,18,3,0,0,0,0,2025-07-02,2024-03-01,10,3,6,1,6253,10755,6114,0,0,23077.87,14360.21,8286.27,431.39,XW52R4415,No,500,1000,183,3,491,0.957932310664379
CC00007591,2022-02-01,23,49,138623476,2,2023-11-16,2024-05-16,500/1000,1000,1279.08,0,449718,0,4,other-service,kayaking,own-child,0,-51500,No,2024-02-27,1,3,1,4,NC,Riverwood,7721 Washington Ridge,13,1,0,0,1,2,2026-01-30,2024-02-28,5,14,1,0,1839,13140,7755,0,0,23797.54,14502.41,5539.84,3755.29,EH64X0524,No,500,1000,182,1,703,2.0461232408027934
CC00007592,2023-01-01,12,34,175864545,0,2023-10-12,2024-04-12,100/300,1000,1083.72,0,617774,0,2,machine-op-inspct,base-jumping,wife,65600,-68200,No,2024-02-09,2,2,2,2,NY,Columbus,3550 Washington Ave,18,1,0,0,2,1,2025-06-23,2024-02-13,6,8,0,3,804,17782,7907,0,1,797.31,581.19,45.73,170.39,WF01O3868,No,100,300,183,4,500,0.10394355617555534
CC00007593,2022-01-01,24,39,165322242,2,2023-11-17,2024-05-17,250/500,500,823.17,0,455689,0,5,adm-clerical,paintball,own-child,0,0,No,2024-02-23,0,0,0,2,WV,Columbus,1126 Texas Hwy,3,3,1,2,2,0,2025-09-02,2024-02-26,4,30,6,0,7989,5876,4789,1,0,23068.88,14808.54,7907.91,352.43,GH57Z4127,No,250,500,182,3,557,0.7805454763957909
CC00007594,2022-02-01,23,31,112946220,0,2023-10-07,2024-04-07,250/500,2000,1340.43,0,441175,0,2,exec-managerial,paintball,husband,52700,-40600,No,2024-02-19,0,2,1,0,NC,Arlington,3087 Oak Hwy,6,3,0,1,2,0,2026-02-14,2024-02-23,0,23,0,0,710,17749,2356,0,0,1497.25,49.35,999.62,448.28,HX39F5779,No,250,500,183,4,726,0.008922050028565024
CC00007595,2023-01-01,12,43,123078089,2,2023-10-11,2024-04-11,100/300,1000,1483.25,0,465100,0,4,exec-managerial,exercise,not-in-family,90700,-20800,No,2024-02-09,0,0,0,0,NC,Riverwood,1135 Solo Lane,3,3,0,1,1,2,2025-12-17,2024-02-09,5,16,3,2,2913,14633,5755,0,0,22601.0,3206.6,12333.03,7061.37,VY49N0153,No,100,300,183,0,677,0.36322569244640984
